Attributes,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,,Dates,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,,Dates,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,Dates,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,,Dates,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2017-09-14,159.65,86.64,241.93,119.63,32.18,114.18,98.82,69.5,226.56,160.02,145.99,36.33,132.45,91.15,46.87,157,209.49,65.45,75.21,53.52,35.06,93.55,121.51,198.33,110.28,105.83,47.25,82.73,79.86,79.77,,9/14/2017,159.4,86.8,245.61,120.78,32.215,115.33,98.84,70.3,228.02,160.84,146.37,36.69,134.46,91.53,46.46,157.34,211.91,66.165,75.48,53.89,35.835,93.64,121.47,198.37,113.28,106.83,47.59,82.5,79.82,80.23,,9/14/2017,158.09,86.16,242.5,119.22,31.91,114.19,97.54,69.25,226.05,159.33,145.51,36.16,132,90.74,45.945,156.05,208.92,64.95,74.525,53.12,35.02,93.19,118.75,197.1,110.12,105.52,47.02,81.46,79.22,79.77,,9/14/2017,159,86.54,243,119.79,31.92,114.26,98.68,69.7,226.1,160.39,145.91,36.19,132.24,91.2,46.39,157.09,209.15,65.05,75,53.54,35.05,93.23,121.47,197.95,110.27,105.52,47.21,82.19,79.79,79.9,,9/14/2017,6527903,1214702,1085186,892774,5412754,2265352,2746074,2536067,510552,1721767,1055491,4113791,1602523,3681614,4642303,748540,704004,3062562,5740392,2099879,7223545,1766477,497294,629811,1575967,1819682,2851736,1582547,2420519,3004734
2017-09-15,158.28,86.19,245.23,120.48,32.19,114.45,97.9,70.02,226.85,159.38,145.54,36.48,134.18,90.97,46.11,157,211.43,66.12,74.77,53.73,35.73,93.55,119.96,197.73,113.14,106.08,47.18,82.01,79.68,80.09,,9/15/2017,160.96,86.99,249.95,121.56,32.495,114.86,98.92,70.7,227.21,159.97,145.16,37.06,135.45,91.71,46.31,158,214.11,66.371,75.385,54.05,35.72,93.75,121.15,199.65,113.79,106.14,47.895,83.74,80.38,80.14,,9/15/2017,158,86.09,246.22,120.32,32.12,113.63,98.03,69.5,223.85,158.29,144.09,36.22,134.185,90.77,46.01,156.88,210.81,65.75,74.08,53.52,35.245,92.82,119.48,197.21,112.73,104.96,47.06,81.33,79.29,79.55,,9/15/2017,158.3,86.62,247.65,121.33,32.2,114.86,98.2,70.29,227.21,159.91,144.81,36.56,134.87,91.09,46.31,157.95,212.76,66.22,74.84,53.99,35.67,93.71,120.66,199.24,113.79,105.7,47.45,81.94,79.85,80.14,,9/15/2017,21907122,5044487,4078595,2412438,14135794,4850442,14016148,19107861,2520571,5164945,4052626,16318140,8599493,10554785,9074726,3736772,2030491,6733842,21635491,5516970,14822746,6711763,1960807,2558225,2853395,6262532,9904836,13309805,7824748,9209124
2017-09-18,159.88,86.99,249,121.37,32.44,114.63,98.52,69.86,225.22,158.4,144.82,37,134.45,91.62,46.18,156.92,213.35,66.16,75.31,53.87,35.36,93.27,120.7,198.18,113.08,105.3,47.86,82.5,80.38,80.07,,9/18/2017,160.5,87.87,253.78,123.91,32.66,115.22,98.71,70.33,229,159,145.46,37.33,135.76,93.13,46.24,157.79,214.03,66.41,75.96,54.16,35.55,93.5,121.07,198.66,113.62,105.52,48.24,83.61,81.12,80.135,,9/18/2017,157.995,86.96,248.95,122.86,32.26,114.32,97.72,69.62,225.77,157.69,144.29,36.81,134.13,91.85,45.91,156.36,212.57,65.805,75.04,53.4,35.211,92.87,120.13,197.56,112.65,104.62,47.51,82.51,79.95,79.7,,9/18/2017,160.11,87,250,123.79,32.34,114.42,98.33,70,226.3,159,144.81,37,134.44,91.93,46.15,157.72,214,66.02,75.25,53.87,35.34,93.17,120.72,198.17,113.4,105.35,47.94,82.51,80.21,79.83,,9/18/2017,8162171,968430,1225004,921117,4767149,1478783,2417519,2595681,657622,1241483,798914,5106489,1268239,3508756,2332310,875956,450164,4232056,5495777,1786572,4612232,1886939,381026,580822,801049,1956209,4511059,1985868,3292276,2343950
2017-09-19,158.67,87.87,253.08,123.83,32.52,115.19,98.1,69.77,227.53,157.81,144.55,37,135.38,92.92,46.11,156.68,213.76,65.99,75.16,53.5,35.55,93.15,120.72,198.19,112.77,104.83,48.09,82.6,80,80.09,,9/19/2017,159.77,89.23,255.13,124.93,32.65,116.41,98.66,70.11,230.13,158.32,144.97,37.29,135.79,94.36,46.18,157.88,214.63,66.16,75.705,54.05,35.65,94.45,121.36,198.59,113.65,105.93,49.55,82.97,80.46,80.39,,9/19/2017,158.44,87.89,251.95,123.79,32.4,115.19,98.08,69.65,227.4,157.16,144.23,37.03,134.35,92.54,45.891,156.34,212.87,65.68,75.02,52.52,35.35,93.34,120.5,192.41,112.77,104.83,48.01,80.7,79.7,79.99,,9/19/2017,159.45,87.99,253.08,123.96,32.48,115.25,98.23,70.05,228.01,157.8,144.79,37.25,135.42,92.71,46.11,157.24,214.23,66.02,75.34,52.85,35.65,93.34,120.64,198.44,113,105.05,48.09,82.97,80.18,80.04,,9/19/2017,5900541,1207486,887824,764232,3791168,2398118,2390402,1652584,455413,1258818,911332,5032572,1754136,4111098,2261447,836734,451959,3187622,5170530,3577553,5316556,2166244,310527,1139001,709808,1984285,6075509,2670886,2165913,3268760
2017-09-20,158.73,89,252.46,124.74,32.49,116.34,98.43,70.05,228.91,157.66,144.39,37.23,135.22,93.94,45.98,157.43,213.56,65.95,75.44,53.33,35.45,94.17,120.58,194.65,113.65,105.41,49.34,81.21,80.05,80.22,,9/20/2017,158.25,89.35,256.68,125.26,32.745,117.15,99.28,70.47,231.52,159.39,145.88,37.29,134.22,95.285,46.14,159.89,212.6,66.31,75.55,53.64,36.21,94.67,121.98,195.82,114.22,105.75,49.64,81.27,80.555,80.66,,9/20/2017,153.83,88.28,252.25,124.18,32.395,116.2,98.67,69.67,228.5,157.37,144.47,36.66,132.34,93.71,45.56,157.79,208.33,65.2,74.315,53.04,35.815,93.83,119.93,194.08,113.22,104.475,49.09,78.44,79.87,80.26,,9/20/2017,158.01,89.25,253.31,125,32.58,116.5,98.77,70.28,229.5,157.57,145,37.23,133.34,94.1,45.87,157.88,212.17,66,75.35,53.49,35.93,94.17,121.07,195.02,113.45,105.5,49.3,80.75,80.17,80.26,,9/20/2017,13023506,1142088,881654,968995,4836834,2031853,2218041,2013585,627799,1388031,1981134,7689915,2153700,4005729,3318339,988593,920109,3509793,6263088,1686152,6985621,1940234,461322,689757,915728,1831385,3826164,2950014,1974527,2924457
2017-09-21,156.07,88.43,255.46,124.85,32.6,116.37,99.21,70.41,229.79,158.68,145.88,37.07,133.22,94.6,45.78,159.88,210.51,65.79,74.94,53.56,35.99,94.4,121.91,195.75,114.1,104.97,49.48,78.84,80.5,80.55,,9/21/2017,155.7,88.8,256.99,125.03,32.895,116.515,99.38,70.5,232.1,159.55,145.89,37.27,133.78,95.365,45.78,160.08,211.57,65.93,75.24,53.63,36.19,94.5,122.8,196.1,114.83,105.6,49.44,78.96,80.57,80.53,,9/21/2017,152.75,88.05,254.48,123.83,32.505,115.83,98.75,70.11,229.4,158.72,145.1,36.86,131.38,94.19,45.365,158.52,210.29,65.52,74.11,53.09,35.915,92.45,121.14,194.9,113.76,104.65,48.845,77.7,79.72,79.76,,9/21/2017,155.67,88.45,256.13,124.5,32.7,116.24,99.19,70.46,229.99,159.08,145.65,36.99,133.31,94.6,45.71,159.87,210.92,65.85,75.11,53.55,36.02,94.35,122.11,195.63,114.18,105,49.37,78.84,80.57,80.52,,9/21/2017,9788940,778670,576229,724296,5345589,1357195,1985580,1165716,442572,1069854,694503,5893940,1519432,2912850,2449931,729099,477079,1654823,6545625,1697841,3590888,2589157,453296,435545,666536,1388941,3802663,2389996,2430177,3747268
2017-09-22,153.39,88.42,256.04,124.79,32.7,116.47,98.89,70.32,231.29,159.19,145.26,37.2,131.75,95.03,45.4,159.03,210.44,65.6,74.21,53.19,35.97,92.64,121.49,195.21,114.5,105.31,48.94,78.2,80.01,79.89,,9/22/2017,152.27,88.71,259.26,125.41,33.525,117.83,98.98,70.23,231.48,160.09,145.33,37.21,132.39,94.98,45.63,159.73,211.3,65.6,74.505,53.6,36.12,92.99,122.17,195.81,115.12,105.68,50.08,78.495,80.07,80.3,,9/22/2017,150.56,88.11,256.14,124.351,32.64,116.41,98.55,69.68,228.88,159.01,144.59,36.98,131.28,94.43,45.38,158.6,209.54,65.065,73.85,52.8,35.775,92.08,121.06,188.28,114.16,105.06,49.02,77.62,79.25,79.68,,9/22/2017,152.01,88.3,256.31,124.58,32.71,116.47,98.65,70.14,230.64,159.14,145,36.98,131.99,94.64,45.45,158.88,209.64,65.52,73.98,52.99,36.07,92.6,121.49,195.11,114.42,105.11,49.2,78,79.89,79.8,,9/22/2017,10273426,910264,687152,828839,8043777,1918518,2277662,1296569,464441,1051995,865743,5128375,1554107,2823163,2810595,882000,577798,3032257,5197850,3082261,4724202,1946030,327905,1282537,905818,1803453,5338864,1554688,2102029,3627355
2017-09-25,151.89,88.4,256.45,124.43,33.37,117.29,98.6,69.96,231.03,159.97,145.13,37.18,131.39,94.83,45.49,158.91,210.76,65.13,74.41,53.24,35.96,92.24,122.04,193.03,115.01,105.56,49.9,78.41,79.53,79.92,,9/25/2017,151.83,88.635,256.97,124.78,33.84,118.325,99.64,70.38,231.82,161.42,146.02,37.225,131.76,94.88,45.76,158.63,211.2,65.39,74.25,53.56,36.02,93.09,122.97,196.31,114.92,105.65,50.315,79.42,80.1,81,,9/25/2017,149.16,87.84,251.53,123.65,33.2,117.04,98.42,69.21,228.37,159.75,144.94,36.85,130.83,93.46,45.35,156.11,209.37,65.05,72.93,53,35.44,92.34,121.62,190.94,113.72,102.75,49.745,78.58,78.88,79.985,,9/25/2017,150,88.4,256.97,124.41,33.31,117.23,98.5,70.07,230.77,160.07,145.12,37.07,131.47,94.51,45.5,158.47,211.16,65.16,74.09,53.06,35.92,92.54,121.96,193.27,114.92,105.5,49.85,78.6,79,80.08,,9/25/2017,12264788,1026209,681605,1045075,9839904,2605575,2416886,2322492,878256,1707034,1505286,7784667,2243977,3349218,3456651,1260825,650945,1846108,7941505,2774420,6921292,2008331,433960,991568,1047135,2194203,3857127,1719889,2701665,3648260
2017-09-26,150.55,88.21,254.32,124.32,33.72,117.99,99.57,70.34,230.26,161.1,145.87,37.16,131.17,94.12,45.69,156.26,210.73,65.18,73.26,53.23,35.51,92.72,122.67,191.75,114.29,103.02,49.9,78.96,79.15,80.98,,9/26/2017,153.92,88.77,256.48,125.07,34.1,118.02,99.74,70.47,231.36,162,147.41,37.64,131.94,94.03,45.865,156.83,212.83,65.32,73.81,53.96,35.64,92.845,123.49,194.32,115.01,104.02,50.08,79.63,79.54,80.995,,9/26/2017,151.69,88.2,253.59,124.33,33.68,117.25,98.61,69.33,229.04,160.79,145.96,37,130.85,93.35,45.56,153.27,211,64.725,72.99,52.985,35.24,92.2,122.26,192.04,114.25,102.88,49.4,78.86,78.93,80.57,,9/26/2017,151.91,88.47,255.01,124.7,33.76,117.79,99.6,70.25,230.86,161.55,146.36,37.21,131.5,93.74,45.69,156.25,211.36,65.1,73.67,53.18,35.59,92.82,122.67,192.31,114.58,103.11,49.96,79.48,79,80.74,,9/26/2017,9231408,672663,420763,644436,7218622,1524606,2097517,1528993,403661,987540,1192949,8144284,1171274,3298434,2226901,1817007,426896,1830138,5948009,2912574,4723881,1718546,447578,703825,1203433,1660806,3001658,1897833,2026673,2554332
2017-09-27,153.14,88.69,253.7,124.51,33.76,117.52,98.63,69.35,229.94,161.26,146.56,37.47,130.94,93.7,45.57,153.35,211.03,64.76,73.26,53.7,35.3,92.65,122.57,192.7,114.72,102.94,49.51,79.08,79.39,80.89,,9/27/2017,154.71,89.7,258.77,125.33,33.92,117.54,99.525,69.5,235.6,161.68,146.84,37.69,131.03,95.72,45.49,154.68,211.38,64.75,74.165,52.685,35.525,92.42,123.46,195.61,117.45,104.12,49.725,79.22,79.57,81.45,,9/27/2017,153.54,89.04,254,124.35,33.305,116.78,98.02,68.28,232.92,160.15,145.03,37.1,129.43,94.58,44.38,153.44,208.17,64.33,73.17,51.03,35.2,90.34,122.53,191.76,114.86,102.9,49.225,77.53,78.67,80.79,,9/27/2017,153.9,89.68,255.1,125.21,33.81,117.46,98.95,69.42,234.73,161.21,146.68,37.62,131,94.96,45.47,153.44,211.09,64.71,73.69,52,35.25,92.42,123.46,193.2,114.86,103.07,49.23,78.87,79.49,80.83,,9/27/2017,7108598,1063080,626213,623302,6171349,1635114,2258619,1606350,716322,985204,1187050,6739405,1839407,4449849,4222846,1502371,582152,2181998,5898853,6648880,3741967,2612633,352245,854535,1882265,1899184,4784182,2255748,2354398,3359195
2017-09-28,154.23,89.49,255.28,124.52,33.48,117.45,99.24,68.8,234.76,160.92,145.66,37.54,129.75,95.18,44.64,154.05,209.48,64.57,73.85,52.67,35.45,90.87,122.59,194.49,117.18,103.89,49.51,78.15,79.29,81.43,,9/28/2017,154.28,90.31,255.79,125.28,33.45,118.13,99.03,69.07,236.17,162.45,145.86,37.88,130.27,95.87,44.995,158.31,209.87,64.65,73.965,53.03,35.77,91.11,123.26,196.54,117.04,104.97,49.56,78,79.07,82.45,,9/28/2017,152.71,89.27,251.17,123.62,33.22,117.04,98,67.77,233.63,160.67,144.21,37.3,129.29,94.91,44.66,156.58,208.26,64.175,73.31,52.33,35.22,90.63,122.25,193.53,115.39,103.76,49.15,77.12,78.12,81.58,,9/28/2017,154,89.38,253.42,123.91,33.22,117.09,98.75,68.41,235,160.72,144.95,37.32,129.91,95.53,44.67,157.23,208.3,64.24,73.55,52.75,35.25,90.86,122.25,194.25,116.99,103.89,49.18,77.71,78.84,81.64,,9/28/2017,5765320,859938,626078,521219,5384304,2061743,1965733,3019428,388065,938633,800247,5290830,1093343,3159172,2746713,1201391,667478,2364331,3857773,2300360,3739979,1639129,313442,553141,1662013,1307360,2191713,2441698,5686848,6125324
2017-09-29,153.28,90.14,254.27,125.23,33.35,117.62,98.05,69.06,235.47,162.36,145.66,37.83,129.47,95.38,44.91,157.49,209.55,64.29,73.87,52.63,35.6,90.89,122.8,196.1,115.84,104.58,49.41,77.52,78.95,82.19,,9/29/2017,154.12,90.77,255.25,125.55,33.66,117.51,98.59,69.41,237.58,163.61,145.68,38.145,130.46,95.52,45.11,158.03,209.9,64.52,74.535,52.82,35.7,91.42,123.16,196.08,116.13,105.43,49.82,77.4,79,82.055,,9/29/2017,152,89.95,252.62,124.52,33.245,116.73,97.66,68.58,234.65,162.15,144.93,37.71,129.05,95.025,44.79,156.12,208.73,63.33,73.89,51.76,35.36,90.71,121.93,194.5,114.5,104.685,49.01,76.63,77.985,81.58,,9/29/2017,153.23,90.04,253.73,125.35,33.32,117.17,97.75,69,235.01,162.5,145.45,37.84,129.58,95.3,44.86,157.74,208.98,64.33,73.94,52.54,35.53,90.97,122.62,195.82,115.32,104.75,49.26,77.32,78.85,81.89,,9/29/2017,7768190,1064904,800962,714048,4981059,2200925,2327218,2009933,503313,1132227,951046,5731022,2252320,3722329,3838346,1725160,687406,3710472,6755785,2864367,5122165,2448267,463705,942888,1051393,2199311,3624220,1994731,3539145,3888129
2017-10-02,154.12,90.46,254.21,124.71,33.63,117.5,98.57,69.23,237.19,163.56,145.08,38.08,130.01,95.51,45.01,156.68,209.9,64.03,74.49,51.85,35.7,90.98,122.52,195.85,116.08,105.24,49.49,77.22,78.14,81.98,,10/2/2017,154.45,91.16,255.99,124.82,33.77,117.78,100.43,70.42,241.08,164.25,146.86,39.09,131.33,96.875,45.26,157.17,212.79,64.68,75.01,52.21,36.095,92.4,123.47,197.9,117.65,105.99,49.695,77.47,78.83,81.815,,10/2/2017,152.725,90.11,253.54,123.95,33.525,115.57,99.11,69.16,237.11,163.22,145.26,38.09,130.05,95.47,44.745,155.96,210.03,63.89,74.3,51.66,35.49,91.29,121.72,196.44,115.94,105.11,49.25,76.53,77.5,81.25,,10/2/2017,154.2,90.44,255.2,124.4,33.61,116.39,99.31,69.43,237.2,164.23,145.35,38.11,130.16,95.79,45.08,156,210.73,64.21,74.71,52.16,35.65,91.29,122.87,196.85,116.34,105.54,49.39,77.33,77.86,81.39,,10/2/2017,4857660,1178543,624598,651776,4809620,1615920,2035174,1153235,545845,855397,860062,8600867,1436841,3498658,3341231,836924,459939,1991224,4928948,1914440,3983434,2367774,474774,781403,595938,1392929,2586017,1821317,2401399,2575062
2017-10-03,153.81,90.54,255.99,124.72,33.75,117.43,99.86,70.42,240.65,164.02,146.66,39.04,131.22,96.84,44.8,156.96,212.76,64.55,74.61,51.87,36.07,91.77,123.32,197.44,117.58,105.44,49.36,76.6,78.45,81.63,,10/3/2017,155.09,91.64,258.25,125.53,33.895,118.24,100.84,70.51,242.7,165.27,147.19,39.7,132.39,97.43,45.26,157.44,214.6,64.56,74.87,52.05,36.2,92.335,123.71,199.39,118,105.88,50.02,76.87,79.66,81.97,,10/3/2017,153.91,90.59,254.69,124.36,33.62,117.01,99.91,69.91,239.77,164,146.4,39.005,131.37,96.78,44.76,156.36,212.29,63.79,74.2,51.4,35.751,91.58,122.41,197.34,117.28,105.3,49.44,75.52,78.78,81.36,,10/3/2017,154,90.59,255.99,125,33.72,117.03,100,70.4,241,164.06,146.69,39.08,131.67,96.83,44.86,156.75,212.8,64.55,74.56,52,36.06,91.96,123.31,197.5,118,105.65,49.45,76.74,78.81,81.41,,10/3/2017,4044867,730348,597016,553334,3427853,1461163,1572527,1189610,469107,778598,582702,6852270,1154069,3028603,3340476,618328,503474,2039738,3599739,1680728,3364741,1571568,366356,717279,614603,1045748,3105853,1563915,2302400,2045628
2017-10-04,154.48,91.43,255.46,125.51,33.85,117.82,100.79,70.36,241.62,165.17,146.78,39.38,132.1,97.35,45.19,156.86,214.57,64.37,74.26,51.47,36.14,92.12,123.7,198.63,117.71,105.59,49.85,76.79,79.22,81.76,,10/4/2017,153.86,91.6,257.13,127.09,33.56,117.86,100.91,70.9,242.83,166.08,147.01,39.4,133.17,97.43,45.56,157.42,216.92,64.62,74.72,52.13,36.22,92.79,124.28,200.72,118.2,105.74,50.07,76.95,79.77,81.86,,10/4/2017,152.46,90.91,254.14,125.64,33.29,117.14,100.2,70.44,240.13,164.91,146.12,38.87,132.1,96.28,44.935,156.66,214.78,64.35,73.71,51.4,35.9,92.05,123.28,198.44,117.54,104.9,49.4,75.69,79.08,81.45,,10/4/2017,153.7,91.54,256.12,125.69,33.53,117.82,100.85,70.6,241.62,165.49,147,39.39,132.52,97.29,45.11,156.83,214.98,64.47,74,51.51,36.2,92.12,123.71,199.03,117.87,105.71,49.64,76.61,79.27,81.8,,10/4/2017,4806371,758077,775319,845763,4002490,1254596,1595886,1610968,437001,959115,594279,6095085,1103684,3102225,5237928,537515,576205,2125351,4445158,2177951,3011401,1971453,223208,566048,806956,1302536,2436115,1738317,2239005,2317905
2017-10-05,153.48,91.01,255.76,126.74,33.44,117.58,100.55,70.45,240.31,165.29,146.48,39.34,132.89,96.36,45.5,157.21,216.52,64.6,74.69,52.08,35.96,92.42,123.9,200.48,117.63,105.31,49.9,75.83,79.09,81.79,,10/5/2017,155.43,91.61,258.99,126.89,33.665,118.69,100.86,71,246.32,166.23,147.54,39.64,133.31,97.4,45.74,158.92,217.6,64.795,76.12,52.32,36,92.65,124.83,199.92,118.33,106.25,50.03,77.07,79.81,82.23,,10/5/2017,154.05,90.78,254.78,126.01,33.41,117.35,100.02,70.25,240.2,164.26,146.53,39.215,132.36,95.55,45.5,157.3,215.99,64.33,74.96,51.78,35.755,91.945,123.84,196.56,117.48,105.15,49.68,75.85,79.08,81.59,,10/5/2017,154.14,90.96,255.28,126.8,33.53,117.45,100.62,70.82,241,165.07,146.65,39.5,132.89,95.99,45.6,157.3,216.49,64.48,75.22,52.01,35.88,92.49,123.98,199.92,117.63,105.6,49.96,76.43,79.17,81.72,,10/5/2017,5316194,942752,1031898,747174,3832154,1907339,1474066,1584412,632325,903485,601258,4152905,1045980,3763665,3339552,794079,576679,2731711,6579492,1355261,3502230,2331575,324013,1104431,772495,1160165,2781141,1949672,2031989,2369863
2017-10-06,155.39,91.16,258.89,126.4,33.59,118.58,100.11,70.97,246.06,166.12,146.72,39.53,133.19,97.09,45.52,158.8,216.37,64.6,75.97,52.18,36,92.03,124.44,197.9,118.17,106.24,49.77,76.95,79.41,82.02,,10/6/2017,155.49,91.58,258.85,126.99,33.78,118.13,100.22,71.23,247.04,166.54,146.75,39.89,133.24,97.64,45.51,160.13,216.53,64.9,76.02,52.46,36.14,92.35,125.36,199.99,118.28,106.96,49.2,76.23,79.17,81.87,,10/6/2017,154.57,91.09,257.06,126,33.53,116.81,99.35,70.65,244.65,165.74,146.32,39.43,132.49,96.47,45.32,158.84,215.291,64.38,75.54,52.13,35.94,91.89,124.34,197.87,117.6,105.88,48.66,72.77,78.26,81.36,,10/6/2017,154.97,91.33,258,126.12,33.6,117.95,100,70.8,246.12,166.18,146.64,39.56,133,97.55,45.39,158.84,216.03,64.72,75.62,52.2,35.99,92,124.58,197.9,117.9,106.29,49.01,75.76,78.78,81.8,,10/6/2017,4357648,679005,667634,667027,5348958,1267434,1512354,1128747,630734,914786,766304,5250182,968207,2884354,1844881,1012787,434029,2422720,4668293,1549277,3169772,1565571,363521,718021,567026,1197422,3846287,3597957,2010196,2313514
2017-10-09,155.3,91.55,258.58,126.93,33.75,117.03,100.07,71.22,246.02,165.85,146.48,39.63,133.22,96.92,45.49,159.6,216.52,64.55,76,52.42,36.05,92.33,125.07,198.06,118.23,106.73,48.81,73.2,79,81.71,,10/9/2017,156.72,91.95,258.83,126.92,33.88,118.08,100.97,71.87,246.33,166.63,147.77,39.88,133.8,97.06,45.645,160.48,217.19,64.73,76.54,52.3,36.15,92.62,125.46,198.21,118.88,107.649,49.09,73.36,81.38,82.175,,10/9/2017,155.49,91.5,257.112,125.94,33.62,117.34,99.45,71,242.03,165.42,146.35,39.53,133.19,96.145,45.35,159.5,215.71,64.13,75.95,51.5,35.94,91.93,124.38,195.78,118.09,106.56,48.65,70.22,79.41,81.8,,10/9/2017,155.92,91.59,258.58,126.92,33.8,117.35,100.7,71.2,245.07,165.94,146.5,39.74,133.56,96.95,45.55,159.58,216.05,64.72,76,52.2,36.06,92.4,124.8,198.01,118.29,106.61,48.89,73.36,79.52,81.82,,10/9/2017,4257337,552321,514620,430126,2964948,1156305,1633085,1090286,462548,822818,725714,5596612,1158755,2307839,1628776,838196,358756,1697721,3987476,1982842,3627330,1392920,208386,1207577,392908,1249003,3146793,3465497,3614701,2525124
2017-10-10,155.84,91.69,258.39,126.88,33.76,117.71,99.57,71.68,242.8,165.71,147.39,39.86,133.45,96.41,45.41,160.12,216.68,64.33,76.29,51.52,36.14,92.12,124.95,196.3,118.63,107.01,49.05,70.87,80.53,82.03,,10/10/2017,156.56,92.33,260.94,128.28,33.905,119.81,99.86,71.75,243.71,165.8,148.92,39.95,134.13,97.17,45.9,161.57,217.6,64.47,76.625,51.81,36.51,93.04,125.95,196.32,118.82,107.57,49.49,70.97,84.88,82.73,,10/10/2017,155.1,91.78,257.2,127.34,33.48,118.41,98.67,71.16,241.74,164.64,147.65,39.38,132.92,96.24,45.53,159.63,216.55,64.195,76.14,51.38,36.03,89.86,124.81,193.67,117.77,106.82,49.06,69.32,82.61,82.095,,10/10/2017,155.98,91.88,259.65,127.66,33.88,118.41,99.86,71.56,242.8,165.7,147.65,39.93,133.56,96.41,45.6,159.69,217.38,64.35,76.33,51.55,36.32,92.32,124.88,196.26,118.82,107.5,49.28,70.8,82.73,82.28,,10/10/2017,4499749,552684,812053,500961,5219438,1813819,1946755,1055521,592992,878886,1066471,4087499,1256967,3929490,1924861,965693,336700,1479294,4653911,2550125,4767321,3640323,241486,551575,824524,933003,2482384,3187745,5878202,2436364
2017-10-11,155.9,91.89,260.93,128.19,33.55,118.8,99.58,71.57,242.6,165.16,148.5,39.65,133.9,97.13,45.87,160.58,216.75,64.46,76.29,51.53,36.4,91.62,125.94,194.68,118.12,107.31,49.14,69.85,84.13,82.26,,10/11/2017,156.97,92.65,261.62,128.84,33.625,119.52,99.58,71.63,243.14,165.82,148.47,39.65,137.07,97.01,46.195,163.24,216.86,64.32,76.46,51.52,36.48,91.73,126.32,196.07,118.6,108.58,49.32,70.01,86.29,82.74,,10/11/2017,155.75,91.81,259.04,127.68,33.25,118.59,98.05,70.92,241.53,164.48,147.28,39.065,134.83,96.14,45.87,160.75,214.68,63.52,75.96,50.83,36.2,91.07,125.49,193.6,117.45,107.64,48.52,68.81,84.11,82.15,,10/11/2017,155.97,91.86,260.81,128.17,33.38,119.1,99.58,71.5,242,165.19,148.4,39.48,135,96.83,45.88,160.9,216.75,64.31,76.36,51.35,36.38,91.19,125.64,194.63,118.31,107.64,49.13,69.87,84.58,82.25,,10/11/2017,4752638,669371,654952,477653,4634573,1232085,2087962,1439891,523263,955863,1157684,7138508,2395839,3505489,2175806,982356,498155,3481425,6248853,2245014,6843891,1935054,275393,739077,999802,1633342,2588681,1969699,4604562,2962474
2017-10-12,156.55,91.96,261.44,128.6,33.59,119.33,98.55,71.62,242.4,165.25,147.62,39.3,136.65,96.84,46.1,163.15,216.51,63.78,76.42,51.03,36.45,91.46,125.61,195.26,117.75,108.44,48.86,68.92,85.73,82.6,,10/12/2017,157.37,92.23,262.98,130.16,33.46,119.65,97.81,71.63,243.4,165.41,147.81,39.37,137.52,97.47,46.14,164.4,217.64,63.98,77.29,51.12,36.595,92.305,126.5,195.26,118.92,108.71,48.85,69.61,86.37,82.49,,10/12/2017,155.73,91.44,260,128.4,33.18,118.31,96.81,71.21,238.76,164.48,146.77,38.98,136.05,95.62,45.94,162.77,216.29,63.555,76.37,50.35,36.28,91.4,125.48,192.73,117.63,107.9,48.13,68.55,85.06,82.17,,10/12/2017,156.35,91.58,260.95,128.4,33.25,118.46,97.45,71.5,242.33,165.41,147.61,39.34,136.65,97.22,45.98,162.99,216.6,63.79,76.4,51,36.5,91.47,126.02,195.26,117.67,108.5,48.41,68.8,85.7,82.31,,10/12/2017,4258608,1033526,594638,841082,6241149,1530889,2711933,1143570,534108,1062107,778818,4838235,1954583,4433353,2377339,843118,533571,2183015,5287009,2646542,4196619,1714874,334721,949238,778363,1511165,4729993,1799418,3292303,2555658
