,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
71,2.927027264211509,5.9558449720498174e-05,0.6530313491821289,0.9901080131530762,68.29984084404299,17.99999999998363,0.1471311475409836,99.985,5100.0,0.45286885245901637,1464.0,9995121674.18,0.01,0.0,100.0,100.0,92.0,506.0,29.0,577.0,60.0,0.0,0.0
72,-0.14192173913036848,2.675916039152071e-05,-1.0,-1.0,0.0,17.99999999998363,0.13804347826086955,99.99,3400.0,0.46195652173913043,1472.0,9994581782.18,0.0,100.0,100.0,92.0,496.0,19.0,28.0,577.0,60.0,0.0,0.0
73,-1.320054071095325,9.999999747378752e-05,0.2287766933441162,1.0,-26.097919982367955,21.500000000041553,0.11714534377719754,99.995,7000.0,0.7171453437771975,1149.0,9994061772.0,0.01,0.0,100.0,87.0,455.0,63.0,284.0,160.0,0.0,0.0,0.0
74,0.6025052494684258,5.937420792179182e-05,-1.0,-1.0,21.000717004983983,67.00000000012949,0.14235403151065806,99.99,5300.0,0.742354031510658,1079.0,9994301817.0,0.02,0.0,0.0,100.0,87.0,468.0,264.0,160.0,0.0,0.0,0.0
75,-0.39162638526989724,3.444805042818189e-05,-0.7330636978149414,-1.0,-3.0459154817129956,45.50000000008794,0.1405703771849126,99.99,3900.0,0.7405703771849126,1087.0,9994341866.8,0.02,0.0,0.0,100.0,121.0,428.0,278.0,160.0,0.0,0.0,0.0
76,0.5678600512989478,9.549714741297066e-05,-0.4055246114730835,-0.715803861618042,14.046632486554984,0.0,0.12847682119205295,99.99,3400.0,0.7284768211920529,1057.0,9994661922.0,0.02,0.0,0.0,200.0,216.0,223.0,258.0,160.0,0.0,0.0,0.0
77,-0.1707521048452874,9.999999747378752e-05,0.8099390268325806,0.4416046142578125,0.0,22.00000000004252,0.1633042096902304,99.99,5300.0,0.7633042096902304,1259.0,9993662122.0,0.02,0.0,0.0,200.0,216.0,304.0,279.0,160.0,100.0,0.0,0.0
78,0.06194760405935712,7.325036858674139e-05,-1.0,-0.12424033880233765,5.2532353201669935,22.00000000004252,0.17069597069597076,99.99,3800.0,0.7706959706959707,1365.0,9993212167.0,0.0,0.0,200.0,221.0,299.0,63.0,43.0,279.0,160.0,100.0,0.0
79,-0.2094449084666332,4.999999873689376e-06,-0.7174805998802185,1.0,0.0,50.49999999995407,0.009839816933638446,99.985,7600.0,0.6098398169336384,874.0,9995591376.0,0.01,0.0,0.0,100.0,134.0,268.0,13.0,159.0,100.0,100.0,0.0
80,0.5205205882347583,9.999999747378752e-05,-0.6238170862197876,0.28421759605407715,20.99999999997999,98.99999999990996,0.04705882352941182,99.99,11700.0,0.6470588235294118,1054.0,9995091426.0,0.0,0.0,100.0,155.0,247.0,80.0,113.0,159.0,100.0,100.0,0.0
